"","participant.label","age","gender","income","education","conservative_liberal","conservative_liberal.binary","cc_concern.mean","policy.support.total","policy","support","policy2","type","support.f"
"1359","576fc3462984e70001a97fc3",32,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,5.5,"subsidies alternative flying",5,"subsidies alternative flying","subsidy","5"
"1360","576fc3462984e70001a97fc3",32,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,5.5,"taxes air travel",2,"taxes air travel","cost","2"
"1361","576fc3462984e70001a97fc3",32,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,5.5,"subsidies RE projects",7,"subsidies RE projects","subsidy","7"
"1362","576fc3462984e70001a97fc3",32,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,5.5,"electricity price peak times",4,"electricity price peak times","cost","4"
"1363","576fc3462984e70001a97fc3",32,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,5.5,"taxes red meat",5,"taxes red meat","cost","5"
"1364","576fc3462984e70001a97fc3",32,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,5.5,"subsidies low emission foods",7,"subsidies low emission foods","subsidy","7"
"1365","576fc3462984e70001a97fc3",32,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,5.5,"taxes non-recylabes",5,"taxes non-recylabes","cost","5"
"1366","576fc3462984e70001a97fc3",32,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,5.5,"expand recycling",7,"expand recycling","subsidy","7"
"1367","576fc3462984e70001a97fc3",32,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,5.5,"subsidies regional food",7,"subsidies regional food","subsidy","7"
"1368","576fc3462984e70001a97fc3",32,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,5.5,"taxes imported food",4,"taxes imported food","cost","4"
"1369","5ecae23b40dae00008174c32",52,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",7,"right-leaning",4.75,4.75,"expand public transport",7,"expand public transport","subsidy","7"
"1370","5ecae23b40dae00008174c32",52,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",7,"right-leaning",4.75,4.75,"ban diesel&petrol cars",3,"ban diesel&petrol cars","cost","3"
"1371","5ecae23b40dae00008174c32",52,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",7,"right-leaning",4.75,4.75,"subsidies alternative flying",4,"subsidies alternative flying","subsidy","4"
"1372","5ecae23b40dae00008174c32",52,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",7,"right-leaning",4.75,4.75,"taxes air travel",3,"taxes air travel","cost","3"
"1373","5ecae23b40dae00008174c32",52,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",7,"right-leaning",4.75,4.75,"subsidies RE projects",6,"subsidies RE projects","subsidy","6"
"1374","5ecae23b40dae00008174c32",52,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",7,"right-leaning",4.75,4.75,"electricity price peak times",5,"electricity price peak times","cost","5"
"1375","5ecae23b40dae00008174c32",52,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",7,"right-leaning",4.75,4.75,"taxes red meat",2,"taxes red meat","cost","2"
"1376","5ecae23b40dae00008174c32",52,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",7,"right-leaning",4.75,4.75,"subsidies low emission foods",3,"subsidies low emission foods","subsidy","3"
"1377","5ecae23b40dae00008174c32",52,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",7,"right-leaning",4.75,4.75,"taxes non-recylabes",7,"taxes non-recylabes","cost","7"
"1378","5ecae23b40dae00008174c32",52,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",7,"right-leaning",4.75,4.75,"expand recycling",7,"expand recycling","subsidy","7"
"1379","5ecae23b40dae00008174c32",52,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",7,"right-leaning",4.75,4.75,"subsidies regional food",5,"subsidies regional food","subsidy","5"
"1380","5ecae23b40dae00008174c32",52,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",7,"right-leaning",4.75,4.75,"taxes imported food",5,"taxes imported food","cost","5"
"1381","5f4eae624562c70dbee13cd2",58,"Female","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,6.08333333333333,"expand public transport",7,"expand public transport","subsidy","7"
"1382","5f4eae624562c70dbee13cd2",58,"Female","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,6.08333333333333,"ban diesel&petrol cars",4,"ban diesel&petrol cars","cost","4"
"1383","5f4eae624562c70dbee13cd2",58,"Female","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,6.08333333333333,"subsidies alternative flying",6,"subsidies alternative flying","subsidy","6"
"1384","5f4eae624562c70dbee13cd2",58,"Female","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,6.08333333333333,"taxes air travel",6,"taxes air travel","cost","6"
"1385","5f4eae624562c70dbee13cd2",58,"Female","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,6.08333333333333,"subsidies RE projects",7,"subsidies RE projects","subsidy","7"
"1386","5f4eae624562c70dbee13cd2",58,"Female","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,6.08333333333333,"electricity price peak times",5,"electricity price peak times","cost","5"
"1387","5f4eae624562c70dbee13cd2",58,"Female","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,6.08333333333333,"taxes red meat",6,"taxes red meat","cost","6"
"1388","5f4eae624562c70dbee13cd2",58,"Female","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,6.08333333333333,"subsidies low emission foods",7,"subsidies low emission foods","subsidy","7"
"1389","5f4eae624562c70dbee13cd2",58,"Female","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,6.08333333333333,"taxes non-recylabes",5,"taxes non-recylabes","cost","5"
"1390","5f4eae624562c70dbee13cd2",58,"Female","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,6.08333333333333,"expand recycling",7,"expand recycling","subsidy","7"
"1391","5f4eae624562c70dbee13cd2",58,"Female","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,6.08333333333333,"subsidies regional food",7,"subsidies regional food","subsidy","7"
"1392","5f4eae624562c70dbee13cd2",58,"Female","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,6.08333333333333,"taxes imported food",6,"taxes imported food","cost","6"
"1393","62fb794d58e8f2902c9a5f13",26,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",3,3.41666666666667,"expand public transport",6,"expand public transport","subsidy","6"
"1394","62fb794d58e8f2902c9a5f13",26,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",3,3.41666666666667,"ban diesel&petrol cars",2,"ban diesel&petrol cars","cost","2"
"1395","62fb794d58e8f2902c9a5f13",26,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",3,3.41666666666667,"subsidies alternative flying",4,"subsidies alternative flying","subsidy","4"
"1396","62fb794d58e8f2902c9a5f13",26,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",3,3.41666666666667,"taxes air travel",2,"taxes air travel","cost","2"
"1397","62fb794d58e8f2902c9a5f13",26,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",3,3.41666666666667,"subsidies RE projects",4,"subsidies RE projects","subsidy","4"
"1398","62fb794d58e8f2902c9a5f13",26,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",3,3.41666666666667,"electricity price peak times",4,"electricity price peak times","cost","4"
"1399","62fb794d58e8f2902c9a5f13",26,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",3,3.41666666666667,"taxes red meat",2,"taxes red meat","cost","2"
"1400","62fb794d58e8f2902c9a5f13",26,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",3,3.41666666666667,"subsidies low emission foods",2,"subsidies low emission foods","subsidy","2"
"1401","62fb794d58e8f2902c9a5f13",26,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",3,3.41666666666667,"taxes non-recylabes",2,"taxes non-recylabes","cost","2"
"1402","62fb794d58e8f2902c9a5f13",26,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",3,3.41666666666667,"expand recycling",4,"expand recycling","subsidy","4"
"1403","62fb794d58e8f2902c9a5f13",26,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",3,3.41666666666667,"subsidies regional food",4,"subsidies regional food","subsidy","4"
"1404","62fb794d58e8f2902c9a5f13",26,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",3,3.41666666666667,"taxes imported food",5,"taxes imported food","cost","5"
"1405","6009aabebe921302cf083b53",57,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,6,"expand public transport",7,"expand public transport","subsidy","7"
"1406","6009aabebe921302cf083b53",57,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,6,"ban diesel&petrol cars",6,"ban diesel&petrol cars","cost","6"
"1407","6009aabebe921302cf083b53",57,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,6,"subsidies alternative flying",6,"subsidies alternative flying","subsidy","6"
"1408","6009aabebe921302cf083b53",57,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,6,"taxes air travel",6,"taxes air travel","cost","6"
"1409","6009aabebe921302cf083b53",57,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,6,"subsidies RE projects",7,"subsidies RE projects","subsidy","7"
"1410","6009aabebe921302cf083b53",57,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,6,"electricity price peak times",5,"electricity price peak times","cost","5"
"1411","6009aabebe921302cf083b53",57,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,6,"taxes red meat",5,"taxes red meat","cost","5"
"1412","6009aabebe921302cf083b53",57,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,6,"subsidies low emission foods",7,"subsidies low emission foods","subsidy","7"
"1413","6009aabebe921302cf083b53",57,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,6,"taxes non-recylabes",5,"taxes non-recylabes","cost","5"
"1414","6009aabebe921302cf083b53",57,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,6,"expand recycling",7,"expand recycling","subsidy","7"
"1415","6009aabebe921302cf083b53",57,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,6,"subsidies regional food",7,"subsidies regional food","subsidy","7"
"1416","6009aabebe921302cf083b53",57,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",3,"left-leaning",6,6,"taxes imported food",4,"taxes imported food","cost","4"
"1417","5ea31e2cfe333e274552c8d6",73,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",4,4.25,"expand public transport",7,"expand public transport","subsidy","7"
"1418","5ea31e2cfe333e274552c8d6",73,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",4,4.25,"ban diesel&petrol cars",5,"ban diesel&petrol cars","cost","5"
"1419","5ea31e2cfe333e274552c8d6",73,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",4,4.25,"subsidies alternative flying",3,"subsidies alternative flying","subsidy","3"
"1420","5ea31e2cfe333e274552c8d6",73,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",4,4.25,"taxes air travel",3,"taxes air travel","cost","3"
"1421","5ea31e2cfe333e274552c8d6",73,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",4,4.25,"subsidies RE projects",5,"subsidies RE projects","subsidy","5"
"1422","5ea31e2cfe333e274552c8d6",73,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",4,4.25,"electricity price peak times",4,"electricity price peak times","cost","4"
"1423","5ea31e2cfe333e274552c8d6",73,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",4,4.25,"taxes red meat",3,"taxes red meat","cost","3"
"1424","5ea31e2cfe333e274552c8d6",73,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",4,4.25,"subsidies low emission foods",4,"subsidies low emission foods","subsidy","4"
"1425","5ea31e2cfe333e274552c8d6",73,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",4,4.25,"taxes non-recylabes",4,"taxes non-recylabes","cost","4"
"1426","5ea31e2cfe333e274552c8d6",73,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",4,4.25,"expand recycling",4,"expand recycling","subsidy","4"
"1427","5ea31e2cfe333e274552c8d6",73,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",4,4.25,"subsidies regional food",4,"subsidies regional food","subsidy","4"
"1428","5ea31e2cfe333e274552c8d6",73,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",4,4.25,"taxes imported food",5,"taxes imported food","cost","5"
"1429","5c083bf7133f8700012f74fe",46,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.41666666666667,"expand public transport",4,"expand public transport","subsidy","4"
"1430","5c083bf7133f8700012f74fe",46,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.41666666666667,"ban diesel&petrol cars",4,"ban diesel&petrol cars","cost","4"
"1431","5c083bf7133f8700012f74fe",46,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.41666666666667,"subsidies alternative flying",5,"subsidies alternative flying","subsidy","5"
"1432","5c083bf7133f8700012f74fe",46,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.41666666666667,"taxes air travel",4,"taxes air travel","cost","4"
"1433","5c083bf7133f8700012f74fe",46,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.41666666666667,"subsidies RE projects",5,"subsidies RE projects","subsidy","5"
"1434","5c083bf7133f8700012f74fe",46,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.41666666666667,"electricity price peak times",4,"electricity price peak times","cost","4"
"1435","5c083bf7133f8700012f74fe",46,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.41666666666667,"taxes red meat",4,"taxes red meat","cost","4"
"1436","5c083bf7133f8700012f74fe",46,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.41666666666667,"subsidies low emission foods",5,"subsidies low emission foods","subsidy","5"
"1437","5c083bf7133f8700012f74fe",46,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.41666666666667,"taxes non-recylabes",4,"taxes non-recylabes","cost","4"
"1438","5c083bf7133f8700012f74fe",46,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.41666666666667,"expand recycling",7,"expand recycling","subsidy","7"
"1439","5c083bf7133f8700012f74fe",46,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.41666666666667,"subsidies regional food",4,"subsidies regional food","subsidy","4"
"1440","5c083bf7133f8700012f74fe",46,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,4.41666666666667,"taxes imported food",3,"taxes imported food","cost","3"
"1441","5f70670e26f83062b8e73a09",57,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,5,"expand public transport",7,"expand public transport","subsidy","7"
"1442","5f70670e26f83062b8e73a09",57,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,5,"ban diesel&petrol cars",5,"ban diesel&petrol cars","cost","5"
"1443","5f70670e26f83062b8e73a09",57,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,5,"subsidies alternative flying",5,"subsidies alternative flying","subsidy","5"
"1444","5f70670e26f83062b8e73a09",57,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,5,"taxes air travel",5,"taxes air travel","cost","5"
"1445","5f70670e26f83062b8e73a09",57,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,5,"subsidies RE projects",6,"subsidies RE projects","subsidy","6"
"1446","5f70670e26f83062b8e73a09",57,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,5,"electricity price peak times",1,"electricity price peak times","cost","1"
"1447","5f70670e26f83062b8e73a09",57,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,5,"taxes red meat",5,"taxes red meat","cost","5"
"1448","5f70670e26f83062b8e73a09",57,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,5,"subsidies low emission foods",5,"subsidies low emission foods","subsidy","5"
"1449","5f70670e26f83062b8e73a09",57,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,5,"taxes non-recylabes",5,"taxes non-recylabes","cost","5"
"1450","5f70670e26f83062b8e73a09",57,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,5,"expand recycling",6,"expand recycling","subsidy","6"
"1451","5f70670e26f83062b8e73a09",57,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,5,"subsidies regional food",6,"subsidies regional food","subsidy","6"
"1452","5f70670e26f83062b8e73a09",57,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,5,"taxes imported food",4,"taxes imported food","cost","4"
"1453","5e510d0760dd0913e45370dc",68,"Female","< 18.000£","Compulsory education",7,"right-leaning",6,4.75,"expand public transport",6,"expand public transport","subsidy","6"
"1454","5e510d0760dd0913e45370dc",68,"Female","< 18.000£","Compulsory education",7,"right-leaning",6,4.75,"ban diesel&petrol cars",5,"ban diesel&petrol cars","cost","5"
"1455","5e510d0760dd0913e45370dc",68,"Female","< 18.000£","Compulsory education",7,"right-leaning",6,4.75,"subsidies alternative flying",4,"subsidies alternative flying","subsidy","4"
"1456","5e510d0760dd0913e45370dc",68,"Female","< 18.000£","Compulsory education",7,"right-leaning",6,4.75,"taxes air travel",4,"taxes air travel","cost","4"
"1457","5e510d0760dd0913e45370dc",68,"Female","< 18.000£","Compulsory education",7,"right-leaning",6,4.75,"subsidies RE projects",6,"subsidies RE projects","subsidy","6"
"1458","5e510d0760dd0913e45370dc",68,"Female","< 18.000£","Compulsory education",7,"right-leaning",6,4.75,"electricity price peak times",4,"electricity price peak times","cost","4"
"1459","5e510d0760dd0913e45370dc",68,"Female","< 18.000£","Compulsory education",7,"right-leaning",6,4.75,"taxes red meat",2,"taxes red meat","cost","2"
"1460","5e510d0760dd0913e45370dc",68,"Female","< 18.000£","Compulsory education",7,"right-leaning",6,4.75,"subsidies low emission foods",5,"subsidies low emission foods","subsidy","5"
"1461","5e510d0760dd0913e45370dc",68,"Female","< 18.000£","Compulsory education",7,"right-leaning",6,4.75,"taxes non-recylabes",4,"taxes non-recylabes","cost","4"
"1462","5e510d0760dd0913e45370dc",68,"Female","< 18.000£","Compulsory education",7,"right-leaning",6,4.75,"expand recycling",7,"expand recycling","subsidy","7"
"1463","5e510d0760dd0913e45370dc",68,"Female","< 18.000£","Compulsory education",7,"right-leaning",6,4.75,"subsidies regional food",5,"subsidies regional food","subsidy","5"
"1464","5e510d0760dd0913e45370dc",68,"Female","< 18.000£","Compulsory education",7,"right-leaning",6,4.75,"taxes imported food",5,"taxes imported food","cost","5"
"1465","5b4b0e8d94020800016323ed",41,"Male","30.501£ to 45.000£","Further education",5,"left-leaning",5,4.5,"expand public transport",7,"expand public transport","subsidy","7"
"1466","5b4b0e8d94020800016323ed",41,"Male","30.501£ to 45.000£","Further education",5,"left-leaning",5,4.5,"ban diesel&petrol cars",5,"ban diesel&petrol cars","cost","5"
"1467","5b4b0e8d94020800016323ed",41,"Male","30.501£ to 45.000£","Further education",5,"left-leaning",5,4.5,"subsidies alternative flying",4,"subsidies alternative flying","subsidy","4"
"1468","5b4b0e8d94020800016323ed",41,"Male","30.501£ to 45.000£","Further education",5,"left-leaning",5,4.5,"taxes air travel",3,"taxes air travel","cost","3"
"1469","5b4b0e8d94020800016323ed",41,"Male","30.501£ to 45.000£","Further education",5,"left-leaning",5,4.5,"subsidies RE projects",7,"subsidies RE projects","subsidy","7"
"1470","5b4b0e8d94020800016323ed",41,"Male","30.501£ to 45.000£","Further education",5,"left-leaning",5,4.5,"electricity price peak times",3,"electricity price peak times","cost","3"
"1471","5b4b0e8d94020800016323ed",41,"Male","30.501£ to 45.000£","Further education",5,"left-leaning",5,4.5,"taxes red meat",4,"taxes red meat","cost","4"
"1472","5b4b0e8d94020800016323ed",41,"Male","30.501£ to 45.000£","Further education",5,"left-leaning",5,4.5,"subsidies low emission foods",4,"subsidies low emission foods","subsidy","4"
"1473","5b4b0e8d94020800016323ed",41,"Male","30.501£ to 45.000£","Further education",5,"left-leaning",5,4.5,"taxes non-recylabes",2,"taxes non-recylabes","cost","2"
"1474","5b4b0e8d94020800016323ed",41,"Male","30.501£ to 45.000£","Further education",5,"left-leaning",5,4.5,"expand recycling",7,"expand recycling","subsidy","7"
"1475","5b4b0e8d94020800016323ed",41,"Male","30.501£ to 45.000£","Further education",5,"left-leaning",5,4.5,"subsidies regional food",5,"subsidies regional food","subsidy","5"
"1476","5b4b0e8d94020800016323ed",41,"Male","30.501£ to 45.000£","Further education",5,"left-leaning",5,4.5,"taxes imported food",3,"taxes imported food","cost","3"
"1477","6026b621a46afb3bc557fe0b",32,"Female","23.001£ to 30.500£","Further education",5,"left-leaning",4.25,3.91666666666667,"expand public transport",4,"expand public transport","subsidy","4"
"1478","6026b621a46afb3bc557fe0b",32,"Female","23.001£ to 30.500£","Further education",5,"left-leaning",4.25,3.91666666666667,"ban diesel&petrol cars",5,"ban diesel&petrol cars","cost","5"
"1479","6026b621a46afb3bc557fe0b",32,"Female","23.001£ to 30.500£","Further education",5,"left-leaning",4.25,3.91666666666667,"subsidies alternative flying",4,"subsidies alternative flying","subsidy","4"
"1480","6026b621a46afb3bc557fe0b",32,"Female","23.001£ to 30.500£","Further education",5,"left-leaning",4.25,3.91666666666667,"taxes air travel",4,"taxes air travel","cost","4"
"1481","6026b621a46afb3bc557fe0b",32,"Female","23.001£ to 30.500£","Further education",5,"left-leaning",4.25,3.91666666666667,"subsidies RE projects",4,"subsidies RE projects","subsidy","4"
"1482","6026b621a46afb3bc557fe0b",32,"Female","23.001£ to 30.500£","Further education",5,"left-leaning",4.25,3.91666666666667,"electricity price peak times",4,"electricity price peak times","cost","4"
"1483","6026b621a46afb3bc557fe0b",32,"Female","23.001£ to 30.500£","Further education",5,"left-leaning",4.25,3.91666666666667,"taxes red meat",3,"taxes red meat","cost","3"
"1484","6026b621a46afb3bc557fe0b",32,"Female","23.001£ to 30.500£","Further education",5,"left-leaning",4.25,3.91666666666667,"subsidies low emission foods",4,"subsidies low emission foods","subsidy","4"
"1485","6026b621a46afb3bc557fe0b",32,"Female","23.001£ to 30.500£","Further education",5,"left-leaning",4.25,3.91666666666667,"taxes non-recylabes",4,"taxes non-recylabes","cost","4"
"1486","6026b621a46afb3bc557fe0b",32,"Female","23.001£ to 30.500£","Further education",5,"left-leaning",4.25,3.91666666666667,"expand recycling",4,"expand recycling","subsidy","4"
"1487","6026b621a46afb3bc557fe0b",32,"Female","23.001£ to 30.500£","Further education",5,"left-leaning",4.25,3.91666666666667,"subsidies regional food",4,"subsidies regional food","subsidy","4"
"1488","6026b621a46afb3bc557fe0b",32,"Female","23.001£ to 30.500£","Further education",5,"left-leaning",4.25,3.91666666666667,"taxes imported food",3,"taxes imported food","cost","3"
"1489","62a0f6d97132dba61b6ea5b1",31,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,5.66666666666667,"expand public transport",7,"expand public transport","subsidy","7"
"1490","62a0f6d97132dba61b6ea5b1",31,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,5.66666666666667,"ban diesel&petrol cars",5,"ban diesel&petrol cars","cost","5"
"1491","62a0f6d97132dba61b6ea5b1",31,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,5.66666666666667,"subsidies alternative flying",7,"subsidies alternative flying","subsidy","7"
"1492","62a0f6d97132dba61b6ea5b1",31,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,5.66666666666667,"taxes air travel",5,"taxes air travel","cost","5"
"1493","62a0f6d97132dba61b6ea5b1",31,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,5.66666666666667,"subsidies RE projects",7,"subsidies RE projects","subsidy","7"
"1494","62a0f6d97132dba61b6ea5b1",31,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,5.66666666666667,"electricity price peak times",5,"electricity price peak times","cost","5"
"1495","62a0f6d97132dba61b6ea5b1",31,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,5.66666666666667,"taxes red meat",4,"taxes red meat","cost","4"
"1496","62a0f6d97132dba61b6ea5b1",31,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,5.66666666666667,"subsidies low emission foods",6,"subsidies low emission foods","subsidy","6"
"1497","62a0f6d97132dba61b6ea5b1",31,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,5.66666666666667,"taxes non-recylabes",5,"taxes non-recylabes","cost","5"
"1498","62a0f6d97132dba61b6ea5b1",31,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,5.66666666666667,"expand recycling",6,"expand recycling","subsidy","6"
"1499","62a0f6d97132dba61b6ea5b1",31,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,5.66666666666667,"subsidies regional food",6,"subsidies regional food","subsidy","6"
"1500","62a0f6d97132dba61b6ea5b1",31,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,5.66666666666667,"taxes imported food",5,"taxes imported food","cost","5"
"1501","5d531d67c208c0000167ff54",56,"Female","23.001£ to 30.500£","Further education",6,"right-leaning",6,5.75,"expand public transport",7,"expand public transport","subsidy","7"
"1502","5d531d67c208c0000167ff54",56,"Female","23.001£ to 30.500£","Further education",6,"right-leaning",6,5.75,"ban diesel&petrol cars",4,"ban diesel&petrol cars","cost","4"
