"","participant.label","type","age","gender","income","education","conservative_liberal","conservative_liberal.binary","cc_concern.mean","total_co2","rating","vignette","diet","flying","electricity","regional","recycling","commute"
"1824","5f4650bde0e1d7016717bb5e","9.",50,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.5,9.1,5,10,"meat-based","flies 2/year","100% renewable energy supply","only regional","does not recycle","take the bike"
"1825","5f490578022f3f2d80b83975","1.",44,"Female","< 18.000£","Further education",4,"left-leaning",4,3.7,5,8,"meat-based","takes train (does not fly)","mixed energy supply","regional and imported","recycles","take the bike"
"1826","5f490578022f3f2d80b83975","10",44,"Female","< 18.000£","Further education",4,"left-leaning",4,3.7,7,15,"meat-based","flies 2/year","mixed energy supply","only regional","does not recycle","take the bike"
"1827","5f490578022f3f2d80b83975","11",44,"Female","< 18.000£","Further education",4,"left-leaning",4,3.7,6,12,"meat-based","flies 2/year","100% renewable energy supply","regional and imported","recycles","takes the bus"
"1828","5f490578022f3f2d80b83975","12",44,"Female","< 18.000£","Further education",4,"left-leaning",4,3.7,2,2,"vegetarian","takes train (does not fly)","100% renewable energy supply","regional and imported","recycles","takes the bus"
"1829","5f490578022f3f2d80b83975","13",44,"Female","< 18.000£","Further education",4,"left-leaning",4,3.7,4,13,"vegetarian","flies 2/year","mixed energy supply","regional and imported","recycles","take the bike"
"1830","5f490578022f3f2d80b83975","14",44,"Female","< 18.000£","Further education",4,"left-leaning",4,3.7,5,3,"meat-based","takes train (does not fly)","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"1831","5f490578022f3f2d80b83975","15",44,"Female","< 18.000£","Further education",4,"left-leaning",4,3.7,6,4,"meat-based","takes train (does not fly)","100% renewable energy supply","only regional","does not recycle","takes the bus"
"1832","5f490578022f3f2d80b83975","16",44,"Female","< 18.000£","Further education",4,"left-leaning",4,3.7,6,6,"vegetarian","flies 2/year","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"1833","5f490578022f3f2d80b83975","2.",44,"Female","< 18.000£","Further education",4,"left-leaning",4,3.7,3,5,"vegetarian","takes train (does not fly)","mixed energy supply","only regional","does not recycle","take the bike"
"1834","5f490578022f3f2d80b83975","3.",44,"Female","< 18.000£","Further education",4,"left-leaning",4,3.7,3,14,"vegetarian","flies 2/year","mixed energy supply","only regional","recycles","takes the bus"
"1835","5f490578022f3f2d80b83975","4.",44,"Female","< 18.000£","Further education",4,"left-leaning",4,3.7,4,9,"vegetarian","flies 2/year","100% renewable energy supply","only regional","does not recycle","takes the bus"
"1836","5f490578022f3f2d80b83975","5.",44,"Female","< 18.000£","Further education",4,"left-leaning",4,3.7,4,10,"meat-based","flies 2/year","100% renewable energy supply","only regional","does not recycle","take the bike"
"1837","5f490578022f3f2d80b83975","6.",44,"Female","< 18.000£","Further education",4,"left-leaning",4,3.7,4,7,"vegetarian","takes train (does not fly)","mixed energy supply","regional and imported","does not recycle","takes the bus"
"1838","5f490578022f3f2d80b83975","7.",44,"Female","< 18.000£","Further education",4,"left-leaning",4,3.7,7,16,"meat-based","flies 2/year","mixed energy supply","regional and imported","does not recycle","takes the bus"
"1839","5f490578022f3f2d80b83975","8.",44,"Female","< 18.000£","Further education",4,"left-leaning",4,3.7,1,1,"vegetarian","takes train (does not fly)","100% renewable energy supply","only regional","recycles","take the bike"
"1840","5f490578022f3f2d80b83975","9.",44,"Female","< 18.000£","Further education",4,"left-leaning",4,3.7,2,11,"meat-based","takes train (does not fly)","mixed energy supply","only regional","recycles","takes the bus"
"1841","5f4eae624562c70dbee13cd2","1.",58,"Female","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,4.2,5,12,"meat-based","flies 2/year","100% renewable energy supply","regional and imported","recycles","takes the bus"
"1842","5f4eae624562c70dbee13cd2","10",58,"Female","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,4.2,3,5,"vegetarian","takes train (does not fly)","mixed energy supply","only regional","does not recycle","take the bike"
"1843","5f4eae624562c70dbee13cd2","11",58,"Female","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,4.2,5,6,"vegetarian","flies 2/year","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"1844","5f4eae624562c70dbee13cd2","12",58,"Female","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,4.2,6,16,"meat-based","flies 2/year","mixed energy supply","regional and imported","does not recycle","takes the bus"
"1845","5f4eae624562c70dbee13cd2","13",58,"Female","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,4.2,3,4,"meat-based","takes train (does not fly)","100% renewable energy supply","only regional","does not recycle","takes the bus"
"1846","5f4eae624562c70dbee13cd2","14",58,"Female","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,4.2,5,13,"vegetarian","flies 2/year","mixed energy supply","regional and imported","recycles","take the bike"
"1847","5f4eae624562c70dbee13cd2","15",58,"Female","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,4.2,2,1,"vegetarian","takes train (does not fly)","100% renewable energy supply","only regional","recycles","take the bike"
"1848","5f4eae624562c70dbee13cd2","16",58,"Female","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,4.2,6,15,"meat-based","flies 2/year","mixed energy supply","only regional","does not recycle","take the bike"
"1849","5f4eae624562c70dbee13cd2","2.",58,"Female","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,4.2,2,2,"vegetarian","takes train (does not fly)","100% renewable energy supply","regional and imported","recycles","takes the bus"
"1850","5f4eae624562c70dbee13cd2","3.",58,"Female","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,4.2,4,7,"vegetarian","takes train (does not fly)","mixed energy supply","regional and imported","does not recycle","takes the bus"
"1851","5f4eae624562c70dbee13cd2","4.",58,"Female","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,4.2,5,10,"meat-based","flies 2/year","100% renewable energy supply","only regional","does not recycle","take the bike"
"1852","5f4eae624562c70dbee13cd2","5.",58,"Female","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,4.2,4,11,"meat-based","takes train (does not fly)","mixed energy supply","only regional","recycles","takes the bus"
"1853","5f4eae624562c70dbee13cd2","6.",58,"Female","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,4.2,3,3,"meat-based","takes train (does not fly)","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"1854","5f4eae624562c70dbee13cd2","7.",58,"Female","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,4.2,5,9,"vegetarian","flies 2/year","100% renewable energy supply","only regional","does not recycle","takes the bus"
"1855","5f4eae624562c70dbee13cd2","8.",58,"Female","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,4.2,3,8,"meat-based","takes train (does not fly)","mixed energy supply","regional and imported","recycles","take the bike"
"1856","5f4eae624562c70dbee13cd2","9.",58,"Female","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",6,4.2,5,14,"vegetarian","flies 2/year","mixed energy supply","only regional","recycles","takes the bus"
"1857","5f5a785cfbf1061461451d9a","1.",55,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4.75,9.3,3,3,"meat-based","takes train (does not fly)","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"1858","5f5a785cfbf1061461451d9a","10",55,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4.75,9.3,5,12,"meat-based","flies 2/year","100% renewable energy supply","regional and imported","recycles","takes the bus"
"1859","5f5a785cfbf1061461451d9a","11",55,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4.75,9.3,5,14,"vegetarian","flies 2/year","mixed energy supply","only regional","recycles","takes the bus"
"1860","5f5a785cfbf1061461451d9a","12",55,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4.75,9.3,1,1,"vegetarian","takes train (does not fly)","100% renewable energy supply","only regional","recycles","take the bike"
"1861","5f5a785cfbf1061461451d9a","13",55,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4.75,9.3,7,15,"meat-based","flies 2/year","mixed energy supply","only regional","does not recycle","take the bike"
"1862","5f5a785cfbf1061461451d9a","14",55,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4.75,9.3,2,5,"vegetarian","takes train (does not fly)","mixed energy supply","only regional","does not recycle","take the bike"
"1863","5f5a785cfbf1061461451d9a","15",55,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4.75,9.3,5,9,"vegetarian","flies 2/year","100% renewable energy supply","only regional","does not recycle","takes the bus"
"1864","5f5a785cfbf1061461451d9a","16",55,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4.75,9.3,4,11,"meat-based","takes train (does not fly)","mixed energy supply","only regional","recycles","takes the bus"
"1865","5f5a785cfbf1061461451d9a","2.",55,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4.75,9.3,5,7,"vegetarian","takes train (does not fly)","mixed energy supply","regional and imported","does not recycle","takes the bus"
"1866","5f5a785cfbf1061461451d9a","3.",55,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4.75,9.3,2,4,"meat-based","takes train (does not fly)","100% renewable energy supply","only regional","does not recycle","takes the bus"
"1867","5f5a785cfbf1061461451d9a","4.",55,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4.75,9.3,4,2,"vegetarian","takes train (does not fly)","100% renewable energy supply","regional and imported","recycles","takes the bus"
"1868","5f5a785cfbf1061461451d9a","5.",55,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4.75,9.3,6,6,"vegetarian","flies 2/year","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"1869","5f5a785cfbf1061461451d9a","6.",55,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4.75,9.3,5,10,"meat-based","flies 2/year","100% renewable energy supply","only regional","does not recycle","take the bike"
"1870","5f5a785cfbf1061461451d9a","7.",55,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4.75,9.3,5,13,"vegetarian","flies 2/year","mixed energy supply","regional and imported","recycles","take the bike"
"1871","5f5a785cfbf1061461451d9a","8.",55,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4.75,9.3,2,8,"meat-based","takes train (does not fly)","mixed energy supply","regional and imported","recycles","take the bike"
"1872","5f5a785cfbf1061461451d9a","9.",55,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",4.75,9.3,6,16,"meat-based","flies 2/year","mixed energy supply","regional and imported","does not recycle","takes the bus"
"1873","5f70670e26f83062b8e73a09","1.",57,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,2.7,4,9,"vegetarian","flies 2/year","100% renewable energy supply","only regional","does not recycle","takes the bus"
"1874","5f70670e26f83062b8e73a09","10",57,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,2.7,4,10,"meat-based","flies 2/year","100% renewable energy supply","only regional","does not recycle","take the bike"
"1875","5f70670e26f83062b8e73a09","11",57,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,2.7,4,13,"vegetarian","flies 2/year","mixed energy supply","regional and imported","recycles","take the bike"
"1876","5f70670e26f83062b8e73a09","12",57,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,2.7,4,7,"vegetarian","takes train (does not fly)","mixed energy supply","regional and imported","does not recycle","takes the bus"
"1877","5f70670e26f83062b8e73a09","13",57,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,2.7,5,6,"vegetarian","flies 2/year","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"1878","5f70670e26f83062b8e73a09","14",57,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,2.7,4,8,"meat-based","takes train (does not fly)","mixed energy supply","regional and imported","recycles","take the bike"
"1879","5f70670e26f83062b8e73a09","15",57,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,2.7,4,14,"vegetarian","flies 2/year","mixed energy supply","only regional","recycles","takes the bus"
"1880","5f70670e26f83062b8e73a09","16",57,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,2.7,4,12,"meat-based","flies 2/year","100% renewable energy supply","regional and imported","recycles","takes the bus"
"1881","5f70670e26f83062b8e73a09","2.",57,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,2.7,1,1,"vegetarian","takes train (does not fly)","100% renewable energy supply","only regional","recycles","take the bike"
"1882","5f70670e26f83062b8e73a09","3.",57,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,2.7,3,11,"meat-based","takes train (does not fly)","mixed energy supply","only regional","recycles","takes the bus"
"1883","5f70670e26f83062b8e73a09","4.",57,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,2.7,5,3,"meat-based","takes train (does not fly)","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"1884","5f70670e26f83062b8e73a09","5.",57,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,2.7,5,4,"meat-based","takes train (does not fly)","100% renewable energy supply","only regional","does not recycle","takes the bus"
"1885","5f70670e26f83062b8e73a09","6.",57,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,2.7,2,15,"meat-based","flies 2/year","mixed energy supply","only regional","does not recycle","take the bike"
"1886","5f70670e26f83062b8e73a09","7.",57,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,2.7,3,5,"vegetarian","takes train (does not fly)","mixed energy supply","only regional","does not recycle","take the bike"
"1887","5f70670e26f83062b8e73a09","8.",57,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,2.7,3,2,"vegetarian","takes train (does not fly)","100% renewable energy supply","regional and imported","recycles","takes the bus"
"1888","5f70670e26f83062b8e73a09","9.",57,"Female","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,2.7,2,16,"meat-based","flies 2/year","mixed energy supply","regional and imported","does not recycle","takes the bus"
"1889","5fa450d5cec1de08e31b8a58","1.",43,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",2.75,5.3,4,9,"vegetarian","flies 2/year","100% renewable energy supply","only regional","does not recycle","takes the bus"
"1890","5fa450d5cec1de08e31b8a58","10",43,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",2.75,5.3,7,8,"meat-based","takes train (does not fly)","mixed energy supply","regional and imported","recycles","take the bike"
"1891","5fa450d5cec1de08e31b8a58","11",43,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",2.75,5.3,9,16,"meat-based","flies 2/year","mixed energy supply","regional and imported","does not recycle","takes the bus"
"1892","5fa450d5cec1de08e31b8a58","12",43,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",2.75,5.3,7,12,"meat-based","flies 2/year","100% renewable energy supply","regional and imported","recycles","takes the bus"
"1893","5fa450d5cec1de08e31b8a58","13",43,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",2.75,5.3,7,5,"vegetarian","takes train (does not fly)","mixed energy supply","only regional","does not recycle","take the bike"
"1894","5fa450d5cec1de08e31b8a58","14",43,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",2.75,5.3,8,3,"meat-based","takes train (does not fly)","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"1895","5fa450d5cec1de08e31b8a58","15",43,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",2.75,5.3,8,7,"vegetarian","takes train (does not fly)","mixed energy supply","regional and imported","does not recycle","takes the bus"
"1896","5fa450d5cec1de08e31b8a58","16",43,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",2.75,5.3,6,2,"vegetarian","takes train (does not fly)","100% renewable energy supply","regional and imported","recycles","takes the bus"
"1897","5fa450d5cec1de08e31b8a58","2.",43,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",2.75,5.3,1,1,"vegetarian","takes train (does not fly)","100% renewable energy supply","only regional","recycles","take the bike"
"1898","5fa450d5cec1de08e31b8a58","3.",43,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",2.75,5.3,5,10,"meat-based","flies 2/year","100% renewable energy supply","only regional","does not recycle","take the bike"
"1899","5fa450d5cec1de08e31b8a58","4.",43,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",2.75,5.3,5,11,"meat-based","takes train (does not fly)","mixed energy supply","only regional","recycles","takes the bus"
"1900","5fa450d5cec1de08e31b8a58","5.",43,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",2.75,5.3,7,6,"vegetarian","flies 2/year","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"1901","5fa450d5cec1de08e31b8a58","6.",43,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",2.75,5.3,7,13,"vegetarian","flies 2/year","mixed energy supply","regional and imported","recycles","take the bike"
"1902","5fa450d5cec1de08e31b8a58","7.",43,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",2.75,5.3,6,4,"meat-based","takes train (does not fly)","100% renewable energy supply","only regional","does not recycle","takes the bus"
"1903","5fa450d5cec1de08e31b8a58","8.",43,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",2.75,5.3,8,15,"meat-based","flies 2/year","mixed energy supply","only regional","does not recycle","take the bike"
"1904","5fa450d5cec1de08e31b8a58","9.",43,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",2.75,5.3,6,14,"vegetarian","flies 2/year","mixed energy supply","only regional","recycles","takes the bus"
"1905","5fac822590be0627d4f09b47","1.",26,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,3.9,6,7,"vegetarian","takes train (does not fly)","mixed energy supply","regional and imported","does not recycle","takes the bus"
"1906","5fac822590be0627d4f09b47","10",26,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,3.9,6,8,"meat-based","takes train (does not fly)","mixed energy supply","regional and imported","recycles","take the bike"
"1907","5fac822590be0627d4f09b47","11",26,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,3.9,7,14,"vegetarian","flies 2/year","mixed energy supply","only regional","recycles","takes the bus"
"1908","5fac822590be0627d4f09b47","12",26,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,3.9,7,11,"meat-based","takes train (does not fly)","mixed energy supply","only regional","recycles","takes the bus"
"1909","5fac822590be0627d4f09b47","13",26,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,3.9,4,3,"meat-based","takes train (does not fly)","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"1910","5fac822590be0627d4f09b47","14",26,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,3.9,5,10,"meat-based","flies 2/year","100% renewable energy supply","only regional","does not recycle","take the bike"
"1911","5fac822590be0627d4f09b47","15",26,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,3.9,6,12,"meat-based","flies 2/year","100% renewable energy supply","regional and imported","recycles","takes the bus"
"1912","5fac822590be0627d4f09b47","16",26,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,3.9,5,6,"vegetarian","flies 2/year","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"1913","5fac822590be0627d4f09b47","2.",26,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,3.9,1,1,"vegetarian","takes train (does not fly)","100% renewable energy supply","only regional","recycles","take the bike"
"1914","5fac822590be0627d4f09b47","3.",26,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,3.9,5,4,"meat-based","takes train (does not fly)","100% renewable energy supply","only regional","does not recycle","takes the bus"
"1915","5fac822590be0627d4f09b47","4.",26,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,3.9,4,5,"vegetarian","takes train (does not fly)","mixed energy supply","only regional","does not recycle","take the bike"
"1916","5fac822590be0627d4f09b47","5.",26,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,3.9,6,9,"vegetarian","flies 2/year","100% renewable energy supply","only regional","does not recycle","takes the bus"
"1917","5fac822590be0627d4f09b47","6.",26,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,3.9,4,2,"vegetarian","takes train (does not fly)","100% renewable energy supply","regional and imported","recycles","takes the bus"
"1918","5fac822590be0627d4f09b47","7.",26,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,3.9,10,16,"meat-based","flies 2/year","mixed energy supply","regional and imported","does not recycle","takes the bus"
"1919","5fac822590be0627d4f09b47","8.",26,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,3.9,7,15,"meat-based","flies 2/year","mixed energy supply","only regional","does not recycle","take the bike"
"1920","5fac822590be0627d4f09b47","9.",26,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",5.75,3.9,6,13,"vegetarian","flies 2/year","mixed energy supply","regional and imported","recycles","take the bike"
"1921","5fd4d10b2f970406fe63ad96","1.",59,"Male","23.001£ to 30.500£","Compulsory education",4,"left-leaning",5.5,2.6,5,4,"meat-based","takes train (does not fly)","100% renewable energy supply","only regional","does not recycle","takes the bus"
"1922","5fd4d10b2f970406fe63ad96","10",59,"Male","23.001£ to 30.500£","Compulsory education",4,"left-leaning",5.5,2.6,7,10,"meat-based","flies 2/year","100% renewable energy supply","only regional","does not recycle","take the bike"
"1923","5fd4d10b2f970406fe63ad96","11",59,"Male","23.001£ to 30.500£","Compulsory education",4,"left-leaning",5.5,2.6,5,5,"vegetarian","takes train (does not fly)","mixed energy supply","only regional","does not recycle","take the bike"
"1924","5fd4d10b2f970406fe63ad96","12",59,"Male","23.001£ to 30.500£","Compulsory education",4,"left-leaning",5.5,2.6,5,8,"meat-based","takes train (does not fly)","mixed energy supply","regional and imported","recycles","take the bike"
"1925","5fd4d10b2f970406fe63ad96","13",59,"Male","23.001£ to 30.500£","Compulsory education",4,"left-leaning",5.5,2.6,1,1,"vegetarian","takes train (does not fly)","100% renewable energy supply","only regional","recycles","take the bike"
"1926","5fd4d10b2f970406fe63ad96","14",59,"Male","23.001£ to 30.500£","Compulsory education",4,"left-leaning",5.5,2.6,7,13,"vegetarian","flies 2/year","mixed energy supply","regional and imported","recycles","take the bike"
"1927","5fd4d10b2f970406fe63ad96","15",59,"Male","23.001£ to 30.500£","Compulsory education",4,"left-leaning",5.5,2.6,6,15,"meat-based","flies 2/year","mixed energy supply","only regional","does not recycle","take the bike"
"1928","5fd4d10b2f970406fe63ad96","16",59,"Male","23.001£ to 30.500£","Compulsory education",4,"left-leaning",5.5,2.6,7,6,"vegetarian","flies 2/year","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"1929","5fd4d10b2f970406fe63ad96","2.",59,"Male","23.001£ to 30.500£","Compulsory education",4,"left-leaning",5.5,2.6,3,2,"vegetarian","takes train (does not fly)","100% renewable energy supply","regional and imported","recycles","takes the bus"
"1930","5fd4d10b2f970406fe63ad96","3.",59,"Male","23.001£ to 30.500£","Compulsory education",4,"left-leaning",5.5,2.6,2,3,"meat-based","takes train (does not fly)","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"1931","5fd4d10b2f970406fe63ad96","4.",59,"Male","23.001£ to 30.500£","Compulsory education",4,"left-leaning",5.5,2.6,3,11,"meat-based","takes train (does not fly)","mixed energy supply","only regional","recycles","takes the bus"
"1932","5fd4d10b2f970406fe63ad96","5.",59,"Male","23.001£ to 30.500£","Compulsory education",4,"left-leaning",5.5,2.6,5,7,"vegetarian","takes train (does not fly)","mixed energy supply","regional and imported","does not recycle","takes the bus"
"1933","5fd4d10b2f970406fe63ad96","6.",59,"Male","23.001£ to 30.500£","Compulsory education",4,"left-leaning",5.5,2.6,7,14,"vegetarian","flies 2/year","mixed energy supply","only regional","recycles","takes the bus"
"1934","5fd4d10b2f970406fe63ad96","7.",59,"Male","23.001£ to 30.500£","Compulsory education",4,"left-leaning",5.5,2.6,8,16,"meat-based","flies 2/year","mixed energy supply","regional and imported","does not recycle","takes the bus"
"1935","5fd4d10b2f970406fe63ad96","8.",59,"Male","23.001£ to 30.500£","Compulsory education",4,"left-leaning",5.5,2.6,6,9,"vegetarian","flies 2/year","100% renewable energy supply","only regional","does not recycle","takes the bus"
"1936","5fd4d10b2f970406fe63ad96","9.",59,"Male","23.001£ to 30.500£","Compulsory education",4,"left-leaning",5.5,2.6,8,12,"meat-based","flies 2/year","100% renewable energy supply","regional and imported","recycles","takes the bus"
"1937","5fd7b5c1b6d6ef043967330c","1.",59,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",7,"right-leaning",2.5,4.4,6,14,"vegetarian","flies 2/year","mixed energy supply","only regional","recycles","takes the bus"
"1938","5fd7b5c1b6d6ef043967330c","10",59,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",7,"right-leaning",2.5,4.4,6,8,"meat-based","takes train (does not fly)","mixed energy supply","regional and imported","recycles","take the bike"
"1939","5fd7b5c1b6d6ef043967330c","11",59,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",7,"right-leaning",2.5,4.4,6,7,"vegetarian","takes train (does not fly)","mixed energy supply","regional and imported","does not recycle","takes the bus"
"1940","5fd7b5c1b6d6ef043967330c","12",59,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",7,"right-leaning",2.5,4.4,7,16,"meat-based","flies 2/year","mixed energy supply","regional and imported","does not recycle","takes the bus"
"1941","5fd7b5c1b6d6ef043967330c","13",59,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",7,"right-leaning",2.5,4.4,6,11,"meat-based","takes train (does not fly)","mixed energy supply","only regional","recycles","takes the bus"
"1942","5fd7b5c1b6d6ef043967330c","14",59,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",7,"right-leaning",2.5,4.4,7,6,"vegetarian","flies 2/year","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"1943","5fd7b5c1b6d6ef043967330c","15",59,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",7,"right-leaning",2.5,4.4,7,12,"meat-based","flies 2/year","100% renewable energy supply","regional and imported","recycles","takes the bus"
