"","participant.label","(Intercept)","flying.weight","diet.weight","electricity.weight","commute.weight","regional.weight","recycling.weight","gender","age","income","education","cc_concern.mean","total_co2","conservative_liberal.binary","conservative_liberal","policy.car.sub","policy.car.tax","policy.flying.sub","policy.flying.tax","policy.RE.sub","policy.RE.tax","policy.meat.tax","policy.meat.sub","policy.recycle.tax","policy.recycle.sub","policy.regional_food.sub","policy.regional_food.tax","policy.support.total","policy.car","policy.flying","policy.RE","policy.meat","policy.recycle","policy.regional_food","footprint.electricity","footprint.regional","footprint.recycling","footprint.diet","footprint.travel.car","footprint.travel.bus","footprint.travel.train","footprint.flying","footprint.public.transport"
"131","6111b4dd6f6ac03b5e1a44ba",2.38666251051359,1.41414459400457,0.609718954563185,0.832535326986637,0.294373632171194,0.634025016342561,1.061201799168,"Male",38,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5.75,5.8,"right-leaning",6,7,3,5,3,7,1,2,7,5,7,7,3,4.75,5,4,4,4.5,6,5,0.6988837,-0.44,-0.0575,2.282,3.27168,0,0,0,0
"132","611e1cf011c9f05d6990d4ae",2.3869376211015,1.54973843798952,0.978013838477138,0.869588173516379,0.201351769180014,0.656112047145317,0.945535873920866,"Female",30,"< 18.000£","Further education",5.75,1.1,"left-leaning",3,7,4,7,2,7,2,2,7,5,7,7,2,4.91666666666667,5.5,4.5,4.5,4.5,6,4.5,0.1031,-0.22,-0.0575,1.053,0.2726,0,0,0,0
"133","61289487d8a63660ac5b1b9e",2.38742345089742,-0.0151960878101431,1.74512110093755,-0.299786506216297,0.271948977259994,0.529628105062679,1.06930258071858,"Male",32,"23.001£ to 30.500£","Further education",3.75,4.2,"right-leaning",6,7,5,6,1,7,1,2,6,2,7,7,2,4.41666666666667,6,3.5,4,4,4.5,4.5,0.6988837,0,-0.0575,2.282,1.0872,0.1555,0.0729,0.36,0.1142
"134","612dcfb8c22343ecae65b26b",2.38718091914108,1.48362158732432,1.25567961885596,1.07375869786396,0.474102540319691,0.903275129842932,1.22495291158288,"Male",49,"30.501£ to 45.000£","Further education",5.25,4,"left-leaning",5,7,2,6,2,7,1,1,2,5,7,7,6,4.41666666666667,4.5,4,4,1.5,6,6.5,0.6988837,-0.33,-0.0575,1.234,2.0414,0.1555,0.2909,0,0.2232
"135","613a39b4ebe56cbaf3dbfdc7",2.38718633936523,0.316370364078373,1.27408084395923,0.633831662193435,0.506066179877314,0.758522432636561,1.23001641838958,"Female",34,"23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",6,4,"left-leaning",1,7,5,6,5,7,6,7,7,5,7,7,7,6.33333333333333,6,5.5,6.5,7,6,7,0.6988837,0,-0.0575,1.053,0,0.1555,0.0729,2.07,0.1142
"136","6147568a852e8ede83722b7e",2.38725588978423,1.47916607310248,0.525198503212461,0.499355612774777,0.273661935014807,0.278962021447451,0.441168410541915,"Male",30,"30.501£ to 45.000£","Compulsory education",3.75,7.1,"left-leaning",5,3,3,4,3,3,4,3,3,4,3,3,4,3.33333333333333,3,3.5,3.5,3,3.5,3.5,1.294697,-0.11,-0.0575,2.282,1.0872,1.11645,0.5463,0.9,0.831375
"137","6149a0903f726fd4d9b1df7f",2.38687836322417,1.23933797163662,0.702658232771882,0.866981671415588,0.421261669864096,0.833737125084792,1.42042458259727,"Male",62,"> 45.001£","Compulsory education",4,7.9,"left-leaning",5,5,2,4,2,6,2,2,5,5,7,5,3,4,3.5,3,4,3.5,6,4,1.294697,-0.33,-0.0575,2.282,1.0872,0,0,3.59,0
"138","615f09d51152027754156b2b",2.38776284865821,0.890882308010392,1.30391204252131,0.288258764281546,0.554361765479875,0.542061158174964,0.82243024829535,"Male",53,"< 18.000£","Higher education (Bachelor, Master, PhD)",4,3,"left-leaning",5,6,1,5,5,2,1,1,6,2,6,6,3,3.66666666666667,3.5,5,1.5,3.5,4,4.5,0.6988837,-0.22,-0.0575,2.282,0.2726,0,0,0.36,0
"139","61605d5958194ce00c7b9c91",2.38781628476196,1.62487134385886,0.58604379643993,0.506344261138524,0.293235742953069,0.587985635877625,1.00888100830162,"Female",38,"18.000£ to 23.000£","Further education",4.75,3.8,"left-leaning",5,7,2,5,2,6,2,2,6,2,6,6,3,4.08333333333333,4.5,3.5,4,4,4,4.5,1.294697,0,-0.0575,2.282,0.2726,0,0,0.36,0
"140","61fa9016d42cb19beec49061",2.38719623741191,1.2918684283924,1.28872115386527,0.704269593003336,0.414914715873309,0.657695241084385,0.901513585473012,"Male",50,"< 18.000£","Higher education (Bachelor, Master, PhD)",5.25,6.5,"left-leaning",5,7,5,7,2,5,4,3,3,5,6,3,4,4.5,6,4.5,4.5,3,5.5,3.5,0.6988837,-0.22,-0.0575,2.282,0,0.1555,0.0729,3.59,0.1142
"141","61fa9090d42cb19beec49175",2.38779894874319,0.82707174408983,0.315807399977193,0.591517652882727,0.276096555194079,0.435899182425365,0.812219845479285,"Female",29,"23.001£ to 30.500£","Further education",5.5,3.3,"left-leaning",4,6,5,5,5,4,1,1,2,1,5,5,1,3.41666666666667,5.5,5,2.5,1.5,3,3,1.294697,-0.22,-0.0575,2.282,0,0,0,0,0
"142","62029b31ef1cb18a1337c7be",2.38642908979653,0.970720095078308,0.566136759680596,0.687015613535947,0.0845058948799043,0.492706752548032,0.937255020619455,"Female",49,"< 18.000£","Further education",5.25,4.3,"left-leaning",5,4,1,4,4,2,1,1,4,2,7,4,1,2.91666666666667,2.5,4,1.5,2.5,4.5,2.5,1.294697,-0.33,-0.0575,2.282,1.0872,0,0,0,0
"143","6274f9115634950cf5970f1c",2.38823707436711,2.17773269992166,1.24703742151566,0.920620264739151,0.478589328394116,0.994863003877796,1.34350371538271,"Male",43,"< 18.000£","Higher education (Bachelor, Master, PhD)",6,1.5,"left-leaning",1,6,7,5,7,6,3,7,6,5,6,4,5,5.58333333333333,6.5,6,4.5,6.5,5.5,4.5,0.6988837,-0.22,-0.0575,1.053,0,0,0.0729,0,0.03645
"144","6277fb597942c07d74b16b98",2.387755067225,0.94934332159693,1.05027838595983,0.390327922142713,0.232221579142671,0.503286400316327,0.80837366626395,"Female",33,"> 45.001£","Higher education (Bachelor, Master, PhD)",6,10.5,"left-leaning",3,7,6,7,5,7,6,7,6,5,7,7,7,6.41666666666667,6.5,6,6.5,6.5,6,7,1.294697,-0.22,-0.0575,2.282,0.2726,0.1555,0.0729,6.74,0.1142
"145","627e76aae54a59191fa81f08",2.38809678428908,1.24417277028098,1.08432727348815,0.888659755393824,0.544726015520615,0.789514240479086,1.07432995824052,"Female",22,"18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5.5,4.8,"left-leaning",2,7,6,5,4,5,6,5,5,6,7,6,6,5.66666666666667,6.5,4.5,5.5,5,6.5,6,1.294697,-0.11,-0.0575,1.431,1.0872,0.1555,0.0729,0.9,0.1142
"146","62a0f6d97132dba61b6ea5b1",2.38779075176261,1.37258525000573,1.05740763000587,1.14933878769947,0.704318765200586,0.985121980339843,1.35934847554881,"Male",31,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,5.9,"left-leaning",5,7,5,7,5,7,5,4,6,5,6,6,5,5.66666666666667,6,6,6,5,5.5,5.5,0.6988837,-0.22,-0.0575,2.282,1.0872,0,0,2.07,0
"147","62a133f31c71d01e25386981",2.38790436590301,1.59016957156868,1.16099300971509,0.289693040294182,0.377373849345078,0.565718034097508,0.8620712255689,"Female",47,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4,3.8,"right-leaning",6,5,3,5,2,5,3,2,5,4,6,5,4,4.08333333333333,4,3.5,4,3.5,5,4.5,0.6988837,-0.33,-0.0575,2.282,0.2726,0,0,0.9,0
"148","62b0a3fa60084743d22ad31c",2.38763548788755,1.30714105010127,1.26590776354077,0.714938725048755,0.587180572635288,0.874625085804068,1.2946771440643,"Female",33,"18.000£ to 23.000£","Further education",5,8.4,"left-leaning",5,5,4,2,1,7,1,1,1,5,7,3,3,3.33333333333333,4.5,1.5,4,1,6,3,1.294697,-0.22,-0.0575,2.282,4.0896,0,0.0729,0.9,0.03645
"149","62b5d90d09660072824f68cf",2.38761403814708,1.40352108370289,0.824388335908167,0.33155520697498,0.331041232990044,0.429167202207978,0.713247992191906,"Male",37,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5,5.3,"left-leaning",3,7,2,6,3,6,3,3,6,3,5,7,5,4.66666666666667,4.5,4.5,4.5,4.5,4,6,0.6988837,-0.22,-0.0575,2.282,0.2726,0.1555,0.0729,2.07,0.1142
"150","62b84bc871daedd6295f2a55",2.38779974327298,1.78055869418836,0.602581175116521,0.594746353697324,0.35515172902253,0.525663884948316,0.810304183424555,"Female",55,"< 18.000£","Higher education (Bachelor, Master, PhD)",6,6.3,"left-leaning",5,6,1,4,2,6,1,1,5,1,5,5,1,3.16666666666667,3.5,3,3.5,3,3,3,0.6988837,-0.11,-0.0575,1.431,4.0896,0.1555,0.0729,0,0.1142
"151","62bcbc7df297dff85dfa7857",2.38819569065346,0.816188482242578,1.00334035353914,0.45993537415399,0.609633069365564,0.620622164826778,0.967002945617822,"Male",61,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,7.7,"right-leaning",6,6,2,4,1,6,1,1,6,2,5,6,2,3.5,4,2.5,3.5,3.5,3.5,4,0.6988837,-0.11,-0.0575,2.282,1.0872,0.1555,0.0729,3.59,0.1142
"152","62c7e2035db496124cf69b56",2.38916358270492,1.21499122227534,1.03155518550099,0.566278291681062,0.580936317646845,0.720182565359648,0.998678831266902,"Female",45,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5.75,4.6,"left-leaning",4,6,4,2,2,6,2,1,7,7,7,7,4,4.58333333333333,5,2,4,4,7,5.5,0.1031,-0.11,-0.0575,2.282,0.2726,0,0.0729,2.07,0.03645
"153","62d133d8355730e56a6722dc",2.38789839912281,1.55252883795182,0.692008034915072,0.190874002029559,0.274411608133072,0.366356434207533,0.664140098815736,"Male",33,"> 45.001£","Further education",5.5,5.5,"right-leaning",7,4,3,5,4,5,1,2,3,4,5,5,3,3.66666666666667,3.5,4.5,3,2.5,4.5,4,1.294697,-0.33,-0.0575,2.282,0.2726,0,0,2.07,0
"154","62e154b0682e270b4acdf5ee",2.38720977259258,1.36308747921893,1.08383337104625,0.871260886438174,0.499983997937364,0.842392440858453,1.26155613285616,"Male",32,"23.001£ to 30.500£","Further education",2.75,3.3,"left-leaning",5,4,3,5,2,5,3,1,6,2,5,5,2,3.58333333333333,3.5,3.5,4,3.5,3.5,3.5,1.294697,-0.33,-0.0575,2.282,0,0.1555,0,0,0.07775
"155","62e98117d8254c5e98e64592",2.38819644246687,0.219736395202071,0.102290636197258,0.335089660193641,0.608567892856396,0.435862187631775,0.989453267331302,"Female",51,"> 45.001£","Further education",3,10,"right-leaning",6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.294697,-0.22,-0.0575,2.282,0,0,0,6.74,0
"156","62fb794d58e8f2902c9a5f13",2.38824759057889,0.265359590224371,0.578080117395234,0.31778848225798,0.287999080619987,0.484227921549426,0.971994776390582,"Female",26,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",3,4.8,"left-leaning",3,6,2,4,2,4,4,2,2,2,4,4,5,3.41666666666667,4,3,4,2,3,4.5,1.294697,-0.22,-0.0575,1.431,0.2726,0,0,2.07,0
"157","62fb7bd5e0c65f772ce189c8",2.387910974601,0.968152598211772,1.77499089431138,0.34958234081448,0.330532046169275,0.739507302842789,1.05954275645273,"Female",47,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,1.5,"left-leaning",4,5,7,5,7,7,5,7,7,7,6,7,7,6.41666666666667,6,6,6,7,6.5,7,0.1031,-0.11,-0.0575,1.053,0.2726,0.1555,0.0729,0,0.1142
"158","62fcedae37fcdac16269c7f0",2.38623886687645,1.26032291625762,0.751818334182634,0.567363383458259,0.224602614007198,0.367749250020846,0.641414225577237,"Male",20,"18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5,3.8,"left-leaning",5,7,1,5,1,6,1,2,5,1,7,7,3,3.83333333333333,4,3,3.5,3.5,4,5,0.6988837,-0.33,-0.0575,2.282,0.2726,0,0,0.9,0
"159","631121b9300114184c43848c",2.38690136665949,1.0515884473409,0.790008379776427,0.830202516402531,0.434333299663677,0.630665366637863,0.988108202964673,"Male",42,"23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",3.5,4,"left-leaning",3,5,2,5,5,6,1,1,7,2,7,7,2,4.16666666666667,3.5,5,3.5,4,4.5,4.5,1.294697,0,-0.0575,2.282,0.2726,0.1555,0.0729,0,0.1142
"160","631625a868c124694850420c",2.38761251054719,0.478575866329677,0.157937988231834,1.16949661638028,0.819146088911136,0.880636063342444,1.51264888323726,"Male",22,"< 18.000£","Further education",2.25,3.2,"right-leaning",6,6,3,4,2,5,1,1,5,3,5,4,3,3.5,4.5,3,3,3,4,3.5,1.294697,-0.33,-0.0575,2.282,0,0,0,0,0
"161","6319fb160fc7f174e5861d1d",2.38733853556945,1.90405338944878,1.01977292361676,0.52681392692128,0.397755264914672,0.542514656990287,0.773674678628604,"Female",37,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5,7.4,"right-leaning",6,6,2,4,2,6,2,2,5,2,6,6,2,3.75,4,3,4,3.5,4,4,0.6988837,-0.22,0,2.282,1.0872,0,0,3.59,0
"162","634825209775febdbe9c9825",2.38701774425445,0.409751507010683,0.474001403143115,1.0233539953137,0.289921056312361,0.569404455856718,0.944415580214767,"Male",46,"23.001£ to 30.500£","Further education",6,2.5,"left-leaning",3,7,3,4,1,7,1,1,7,1,7,7,1,3.91666666666667,5,2.5,4,4,4,4,0.1031,0,-0.0575,2.282,0,0.1555,0,0,0.07775
"163","637f7c23658dbd7bcdd9e193",2.3876013923616,1.25277192577077,0.682124700946042,1.10146387079005,0.6685467899334,0.685036111361938,0.904767244955659,"Male",19,"< 18.000£","Further education",2.75,7,"right-leaning",8,7,1,6,1,6,2,1,6,2,5,7,2,3.83333333333333,4,3.5,4,3.5,3.5,4.5,1.294697,-0.33,-0.0575,2.282,0,0.1555,0.0729,3.59,0.1142
"164","637f8e8b4aab8c4f8af7e09b",2.38724172993114,1.16637369250822,0.761254062500395,0.616783832715816,0.264123859114576,0.609627980812162,1.04534970989179,"Male",49,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4.5,4.9,"left-leaning",5,7,1,4,2,5,2,2,7,4,7,7,2,4.16666666666667,4,3,3.5,4.5,5.5,4.5,0.6988837,-0.11,-0.0575,1.053,3.27168,0,0,0,0
"165","637fa9a2ca0c2fa078910c4b",2.38853526412987,1.72470196453653,1.04899959717006,0.581627269029475,0.593780101442147,0.632776332523489,0.804725337808303,"Male",36,"< 18.000£","Higher education (Bachelor, Master, PhD)",5.5,3.8,"right-leaning",7,5,3,4,3,6,3,2,5,5,6,4,2,4,4,3.5,4.5,3.5,5.5,3,1.294697,0,-0.0575,2.282,0.2726,0,0,0.36,0
"166","6380e6f4701835df21c0d764",2.386946986533,0.397107986616315,0.981782191056027,0.312974061472365,-0.0100273030009912,0.364357384674268,0.721366703024135,"Male",39,"> 45.001£","Further education",1,5.4,"left-leaning",4,7,1,4,1,7,1,1,1,1,7,7,1,3.25,4,2.5,4,1,4,4,0.1031,-0.22,-0.0575,2.282,3.27168,0,0,0,0
"167","63a445e39a2fcc9bc2558d74",2.387011202222,1.4077292932953,0.809617610314554,0.542565300389634,0.170746256308289,0.482170599001858,0.7983923215961,"Male",69,"18.000£ to 23.000£","Compulsory education",6,2.6,"left-leaning",5,6,2,6,3,7,3,3,6,6,6,6,4,4.83333333333333,4,4.5,5,4.5,6,5,0.6988837,-0.33,-0.0575,1.234,1.0872,0,0,0,0
"168","63c014d48a1fb74f916f4158",2.38716881378412,0.906157567072103,1.01046299960447,0.392398559661206,0.129074341520739,0.448149930593177,0.77169062094073,"Female",59,"< 18.000£","Further education",6,1,"left-leaning",3,7,6,5,5,6,4,6,5,5,5,5,6,5.41666666666667,6.5,5,5,5.5,5,5.5,0.1031,-0.22,-0.0575,1.053,0,0.1555,0,0,0.07775
"169","63ced8d2c8d001d1d5057196",2.38792934413137,1.67838349605615,1.19703688912359,0.308295046260276,0.400171049856229,0.570795204463045,0.842137568990699,"Male",43,"> 45.001£","Higher education (Bachelor, Master, PhD)",6,11,"left-leaning",4,7,5,5,4,6,6,6,6,6,6,6,6,5.75,6,4.5,6,6,6,6,0.6988837,-0.11,-0.0575,1.431,2.0414,0.1555,0.0729,6.74,0.1142
"170","63d141f040c855b7fb494d13",2.38900840638453,1.11526099712741,0.126532893333814,1.39405577638332,1.35505047473497,1.04362315609569,1.51523242625865,"Female",31,"30.501£ to 45.000£","Further education",3.25,6.9,"right-leaning",6,4,1,1,1,5,1,1,5,1,7,7,5,3.25,2.5,1,3,3,4,6,1.294697,-0.44,-0.0575,2.282,0.2726,0,0,3.59,0
"171","63d148b0da246ce02c8bd22b",2.38755960881342,1.3137904446823,1.58171230827066,0.903410203242138,0.442101042051772,0.932875893720703,1.25660340561041,"Female",31,"< 18.000£","Higher education (Bachelor, Master, PhD)",6,4.1,"left-leaning",2,6,6,6,5,7,4,7,7,3,7,7,4,5.75,6,5.5,5.5,7,5,5.5,1.294697,-0.11,-0.0575,0.955,1.0872,0,0,0.9,0
"172","63d69163ecd60f16ced6c9c4",2.38712103865664,1.55194550335772,2.02641304469,0.674555660736014,0.471344588244526,0.861752796892083,1.08341064729393,"Male",26,"< 18.000£","Further education",4.25,3.5,"left-leaning",5,3,2,6,4,6,1,1,7,1,6,6,3,3.83333333333333,2.5,5,3.5,4,3.5,4.5,1.294697,-0.22,0,2.282,0,0.1555,0,0,0.07775
"173","63d79c350c185ab8036d2a68",2.38871855195985,1.82932273634774,0.665285730607177,0.320681231038374,0.329656698157401,0.480941176898148,0.745972741412584,"Male",34,"23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",6,1.9,"left-leaning",1,6,7,7,7,7,1,5,6,6,7,7,7,6.08333333333333,6.5,7,4,5.5,6.5,7,0.6988837,0,-0.0575,1.053,0,0.1555,0.0729,0.36,0.1142
"174","63e52aac7a653a43be0247aa",2.38683742097487,1.67813216360679,0.776925317793371,0.309862301260814,0.0726069589190831,0.291816567844732,0.517740854016322,"Male",34,"> 45.001£","Higher education (Bachelor, Master, PhD)",6,3.5,"left-leaning",3,6,6,3,5,6,5,5,4,5,7,4,5,5.08333333333333,6,4,5.5,4.5,6,4.5,1.294697,0,-0.0575,2.282,0,0,0,0.36,0
"175","63e538e14e8b1ae8b460d8bf",2.38758507098222,0.600800415819225,0.527815114990439,0.59127090779414,0.373324066308136,0.508178100848544,0.925842541462578,"Male",37,"> 45.001£","Further education",6,2.2,"left-leaning",1,7,7,7,5,7,1,7,7,7,7,7,7,6.33333333333333,7,6,4,7,7,7,0.1031,-0.33,-0.0575,1.234,0.2726,0,0.0729,0.9,0.03645
"176","63ea42db4a818f990ef95828",2.38668069249803,0.251192743193542,1.03213688779018,0.481092090989491,0.39955652422849,0.740424074102296,1.40238486942126,"Male",36,"> 45.001£","Higher education (Bachelor, Master, PhD)",5,5.7,"left-leaning",2,6,4,6,6,7,1,2,7,4,7,7,6,5.25,5,6,4,4.5,5.5,6.5,0.6988837,-0.22,-0.0575,2.282,0.2726,0.6201,0,2.07,0.31005
"177","63ea95f2da4247bb899a1119",2.38735308583984,1.29046462662886,1.078856572979,1.13570940381925,0.840468372163239,0.942857551369093,1.30516057209872,"Female",37,"< 18.000£","Higher education (Bachelor, Master, PhD)",5.75,3.6,"left-leaning",4,6,4,4,2,6,3,3,6,6,6,6,4,4.66666666666667,5,3,4.5,4.5,6,5,1.294697,-0.22,-0.0575,2.282,0.2726,0,0,0,0
"178","63f77cac11a2ddb8e7276c44",2.3901219291726,0.632265009767001,0.35613083550799,0.24629516217865,0.871483921716004,0.478588493943536,0.799529602318946,"Female",62,"< 18.000£","Further education",4.25,5,"right-leaning",6,6,1,1,1,3,1,1,1,1,5,5,1,2.25,3.5,1,2,1,3,3,1.294697,0,-0.0575,1.431,0.2726,0,0,2.07,0
"179","6421c5ce0498d13b6d20419c",2.38830001715045,1.07300879457604,0.936300002891815,0.201036192273297,0.352146937322918,0.395682927820336,0.631081868638768,"Female",32,"23.001£ to 30.500£","Further education",5,4.1,"left-leaning",5,5,4,5,5,6,2,2,5,4,6,4,5,4.41666666666667,4.5,5,4,3.5,5,4.5,0.6988837,0,-0.0575,2.282,0.2726,0,0,0.9,0
"180","64835b5840bc93bf8c400aeb",2.38846239258254,2.12378868940063,1.21506050453714,0.854719213518324,0.72892692572378,0.990740004887537,1.33580615393183,"Female",58,"18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5.75,3.3,"right-leaning",6,6,5,6,6,6,3,6,6,6,6,6,6,5.66666666666667,5.5,6,4.5,6,6,6,1.294697,-0.22,-0.0575,1.234,1.0872,0,0,0,0
"181","64fb2212b9a3b757d0d70767",2.38780349960499,0.909293641433557,1.20601358967193,0.630525307594712,0.504547392817054,0.748436982194239,1.12625593840532,"Female",57,"30.501£ to 45.000£","Further education",6,1.6,"right-leaning",6,7,5,6,7,7,7,7,7,7,7,7,7,6.75,6,6.5,7,7,7,7,0.6988837,-0.33,-0.0575,1.053,0.2726,0,0,0,0
"182","651c11304182690d4a93ef00",2.38680791768956,1.38714769530245,0.634466256872578,0.767272097112788,0.25047566976037,0.535645904693617,0.8730312072652,"Male",62,"< 18.000£","Higher education (Bachelor, Master, PhD)",6,2.4,"left-leaning",4,7,3,6,6,6,2,3,6,3,6,6,3,4.75,5,6,4,4.5,4.5,4.5,0.1031,-0.22,-0.0575,2.282,0.2726,0,0,0,0
"183","652c3417a11e952e735149b6",2.3868111768949,-0.324886345437818,0.333394766974209,0.895581213388329,0.857175341034135,0.682238177292159,1.31338584080523,"Female",44,"30.501£ to 45.000£","Further education",6,6.8,"right-leaning",10,5,5,7,1,7,1,2,1,2,5,3,2,3.41666666666667,5,4,4,1.5,3.5,2.5,0.6988837,-0.11,-0.0575,3.16,1.0872,0,0,2.07,0
"184","653bb95b0268ecbcadfb3c08",2.3865884965504,1.27451655782503,0.795950901756462,0.563594236784858,0.18581625245277,0.445723957733588,0.766279961002352,"Female",48,"< 18.000£","Higher education (Bachelor, Master, PhD)",6,3.2,"left-leaning",4,7,2,4,6,7,2,5,7,5,7,6,6,5.33333333333333,4.5,5,4.5,6,6,6,0.6988837,0,-0.0575,2.282,0.2726,0,0,0.36,0
